description_length,type,priority,estimated_days,story_points,num_comments,avg_comment_length,sprint_days_given,is_problematic
1173,Bug,Major,0,3,2,291.5000,-4,0
273,Bug,Blocker,0,8,13,289.5385,56,1
579,Task,Major,0,3,3,1044.3333,42,1
1189,Task,Major,0,5,10,701.1000,0,0
2979,Bug,Major,0,8,8,470.3750,128,1
206,Task,Major,0,7,,,2,0
127,Improvement,Major,0,3,2,189.5000,44,1
234,Improvement,Major,0,8,5,450.4000,355,1
391,Documentation,Blocker,0,2,2,138.0000,190,1
656,Bug,Major,0,2,2,202.0000,8,0
821,Bug,Major,1,3,6,233.0000,8,0
762,Bug,Major,1,3,2,507.5000,8,0
898,Improvement,Major,0,3,2,533.5000,289,1
1076,Bug,Critical,0,3,6,223.8333,54,1
559,Task,Major,,,2,368.5000,475,1
747,Improvement,Major,0,2,11,224.2727,322,1
274,Bug,Blocker,1,2,2,521.0000,-14,1
1511,Task,Major,,,2,280.0000,-12,1
295,Improvement,Major,0,5,5,516.8000,44,1
237,Task,Major,1,5,2,615.5000,16,0
316,Task,Major,1,3,2,90.5000,-12,1
747,Improvement,Major,0,3,10,624.1000,258,1
23377,Bug,Major,0,1,5,221.2000,258,1
28523,Bug,Major,0,5,1,37.0000,49,1
564,Task,Major,0,5,5,379.0000,-6,1
214,Task,Major,,,2,53.0000,-6,1
1127,Bug,Minor,0,3,4,627.2500,93,1
727,Bug,Major,0,1,3,788.0000,-4,1
990,Task,Major,0,5,1,82.0000,-1,1
446,Epic,Major,0,12,5,188.0000,-1,1
147,Task,Major,0,2,1,205.0000,-1,1
133,Task,Major,0,5,3,168.3333,-1,1
619,Bug,Critical,0,5,6,1082.3333,546,1
704,Task,Major,0,2,2,306.0000,142,1
404,Task,Major,0,2,1,220.0000,29,0
499,Task,Major,0,3,4,547.2500,323,1
230,Task,Major,0,5,1,1118.0000,71,1
1872,Task,Major,1,5,,,155,1
556,Bug,Critical,1,3,6,131.5000,2,1
220,Improvement,Major,0,3,2,200.0000,3,1
138,Improvement,Major,0,1,2,475.5000,3,1
18563,Bug,Major,0,1,4,224.5000,191,1
20192,Bug,Major,0,5,3,293.3333,9,1
0,Bug,Major,0,1,1,444.0000,150,1
492,Bug,Major,0,8,20,8571.2500,164,1
6086,Bug,Major,0,3,7,615.0000,151,1
361,Bug,Major,0,1,1,294.0000,14,1
1315,Task,Major,0,5,4,296.5000,85,1
305,Task,Major,0,5,2,789.5000,71,1
465,Task,Major,0,5,5,800.8000,15,1
243,Task,Major,0,5,6,422.0000,3,1
2698,Bug,Major,0,2,4,179.5000,8,1
350,Improvement,Major,0,2,2,347.0000,9,1
215,Task,Major,0,5,2,260.5000,10,1
174,Task,Major,0,2,2,264.0000,10,1
261,Bug,Major,0,5,4,371.0000,55,0
128,Task,Major,0,3,2,687.0000,14,1
159,Bug,Blocker,0,5,4,189.5000,28,1
1060,Improvement,Major,,,10,169.3000,15,1
185501,Bug,Major,0,3,6,162.8333,226,1
503,Task,Major,0,3,13,168.0000,30,1
208,Bug,Major,,,2,259.5000,2,1
296,Improvement,Major,,,4,345.5000,3,1
0,Task,Major,0,8,2,63.5000,3,1
319,Task,Major,0,5,5,381.8000,17,1
609,Task,Major,0,3,3,1663.0000,17,1
475,Task,Major,0,5,3,319.3333,17,1
133,Task,Major,0,2,2,1146.0000,2,1
911,Bug,Blocker,0,3,7,228.7143,45,1
690,Bug,Major,0,2,3,603.0000,6,1
622,Bug,Major,0,1,3,229.0000,7,1
137,Improvement,Major,0,3,3,750.0000,7,1
286,Improvement,Major,0,3,7,481.8571,232,1
261,Improvement,Major,0,1,2,164.5000,7,1
8223,Bug,Critical,0,2,4,173.2500,22,1
138,Documentation,Major,0,3,3,161.0000,8,1
417,Task,Major,0,8,,,22,1
288,Task,Major,0,3,2,1049.5000,9,1
316,Task,Major,1,2,5,211.2000,10,1
113,Task,Major,0,3,2,235.0000,447,1
0,Improvement,Major,0,2,2,147.5000,14,1
212,Task,Major,0,1,2,326.0000,30,1
218,Task,Major,0,5,4,100.0000,31,1
728,Improvement,Major,0,8,3,1975.0000,160,1
234,Task,Major,0,8,4,2721.2500,62,1
641,Task,Major,0,3,2,1486.0000,34,1
201,Task,Major,0,3,3,85.6667,162,1
141,Task,Major,0,2,7,121.4286,162,1
165,Task,Major,0,2,3,175.6667,22,1
2322,Bug,Critical,0,2,14,168.5714,36,1
233,Improvement,Major,0,5,2,178.5000,9,1
258,Improvement,Major,0,1,2,170.0000,9,1
145,Improvement,Major,0,3,2,344.0000,23,1
279,Improvement,Major,0,5,2,167.5000,9,1
773,Bug,Blocker,0,2,5,262.4000,9,1
73,Task,Major,,,4,430.0000,24,1
2784,Bug,Major,0,3,3,135.0000,10,1
399,Bug,Major,0,1,2,161.0000,10,1
422,Bug,Major,0,3,2,174.5000,10,1
1091,Improvement,Major,0,13,6,920.3333,323,1
499,Bug,Major,0,2,3,231.3333,14,1
260,Bug,Blocker,0,2,1,74.0000,14,1
103,Improvement,Major,0,5,2,1456.0000,15,1
228,Bug,Major,,,2,182.5000,-12,1
271,Documentation,Minor,0,1,3,135.0000,142,1
423,Improvement,Blocker,,,3,458.3333,1051,1
476,Improvement,Major,0,2,2,142.0000,-8,1
565,Improvement,Major,0,5,2,1415.0000,21,1
678,Bug,Major,0,3,2,302.5000,-6,1
315,Bug,Minor,0,1,2,150.5000,442,1
62488,Bug,Major,,,2,233.0000,-4,1
3158,Bug,Critical,0,3,2,844.5000,24,1
347,Improvement,Major,0,5,,,28,1
499,Bug,Critical,0,3,9,244.8889,1,1
778,Bug,Major,0,5,3,278.0000,43,1
0,Documentation,Major,0,1,2,146.0000,3,1
0,Bug,Major,0,1,2,134.0000,3,1
166,Bug,Major,0,3,3,380.0000,496,1
481,Bug,Major,0,3,12,166.0833,120,0
70,Documentation,Major,0,2,2,124.5000,10,1
323,Bug,Blocker,0,3,2,416.5000,10,1
2812,Bug,Blocker,0,5,4,359.0000,10,1
349,Bug,Major,0,1,3,437.0000,600,1
575,Bug,Blocker,0,2,3,153.0000,12,1
3922,Bug,Blocker,,,4,144.0000,12,1
4598,Bug,Major,0,2,14,329.9286,240,1
1598,Improvement,Major,0,3,2,144.0000,757,1
180,Improvement,Major,,,2,1103.0000,18,1
10445,Bug,Major,0,2,4,364.5000,21,1
1680,Bug,Critical,0,2,4,217.0000,18,1
538,Bug,Critical,0,5,2,322.0000,315,1
198,Improvement,Major,0,5,2,685.5000,63,1
0,Epic,Major,0,13,6,528.5000,91,1
2435,Bug,Critical,0,8,20,346.4000,569,1
378,Task,Major,0,3,2,69.5000,22,1
408,Task,Major,0,3,2,44.5000,22,1
627,Task,Major,,,5,175.8000,22,1
750,Bug,Major,0,2,4,165.2500,25,1
515,Bug,Critical,0,2,13,889.2308,26,1
693,Task,Major,0,2,3,341.3333,30,1
34,Bug,Major,0,2,2,136.0000,715,1
1038,Bug,Major,0,5,4,266.7500,355,1
1601,Bug,Critical,0,5,6,1289.1667,635,1
228,Task,Blocker,0,5,2,412.0000,62,1
297,Bug,Major,0,3,2,369.5000,32,1
496,Task,Major,0,3,2,897.5000,77,1
307,Task,Major,0,2,1,101.0000,36,1
401,Task,Major,0,1,2,214.5000,36,1
149,Task,Major,0,1,2,259.5000,15,1
9798,Bug,Critical,0,3,4,185.7500,15,1
1195,Bug,Major,0,3,18,234.7222,119,1
264,Documentation,Major,0,3,3,458.0000,77,1
480,Task,Major,0,5,2,697.5000,15,1
386,Task,Major,0,5,2,3016.0000,33,1
304,Task,Major,0,5,2,142.0000,15,1
216,Task,Major,0,5,3,182.6667,15,1
369,Task,Major,0,5,4,1885.2500,36,1
309,Task,Major,0,5,2,756.5000,36,1
120,Task,Major,0,2,2,182.0000,33,1
137,Task,Major,0,2,2,211.0000,15,1
42899,Bug,Major,,,3,191.3333,652,1
4142,Bug,Blocker,0,1,7,281.2857,-4,1
581,Bug,Major,0,1,2,311.5000,125,1
103,Task,Critical,0,5,2,308.5000,22,1
3863,Bug,Major,0,3,8,206.2500,70,1
412,Bug,Critical,0,2,6,173.5000,196,1
626,Bug,Major,0,2,8,217.1250,309,1
3383,Bug,Blocker,,,3,562.3333,4,1
937,Improvement,Blocker,0,5,2,1647.5000,4,1
609,Improvement,Major,0,8,7,320.5714,799,1
806,Bug,Major,0,2,4,71.0000,49,1
139,Bug,Major,0,2,2,198.0000,132,1
270,Bug,Minor,0,1,2,295.5000,30,1
445,Improvement,Major,0,8,4,1266.0000,30,1
219,Improvement,Major,0,3,3,172.6667,134,1
295,Bug,Major,0,2,2,266.5000,11,1
970,Bug,Major,,,3,228.3333,12,1
95,Task,Major,0,5,2,742.0000,291,1
727,Bug,Major,0,5,3,1130.0000,55,1
41,Task,Major,0,3,2,412.5000,14,1
112,Improvement,Blocker,,,,,14,1
267,Bug,Blocker,,,1,371.0000,34,1
649,Bug,Minor,0,5,1,218.0000,810,1
323,Bug,Major,0,3,3,512.3333,84,1
506,Bug,Blocker,0,5,2,1055.5000,16,1
280,Bug,Major,0,5,2,254.5000,16,1
68,Task,Major,0,5,3,998.3333,806,1
471,Bug,Major,0,3,2,398.0000,30,1
587,Bug,Major,0,3,2,502.0000,31,1
292,Bug,Major,0,2,3,68.0000,31,1
452,Bug,Major,0,2,8,230.8750,409,1
28532,Bug,Major,0,1,3,276.6667,688,1
349,Bug,Critical,0,5,7,411.7143,101,1
1991,Bug,Major,0,3,2,291.5000,5,1
145,Documentation,Major,0,1,2,141.0000,37,1
476,Bug,Major,0,2,2,395.0000,9,1
623,Bug,Major,0,3,3,191.6667,37,1
214,Bug,Major,0,2,1,218.0000,10,1
80161,Bug,Major,0,2,2,339.0000,10,1
589,Bug,Major,0,1,17,206.6471,303,1
814,Bug,Major,0,2,2,494.0000,38,1
227,Improvement,Major,0,3,4,239.2500,122,1
49448,Bug,Major,,,13,216.6923,12,1
1312,Improvement,Critical,0,5,3,576.6667,615,1
173,Bug,Major,0,1,1,697.0000,-8,1
1564,Bug,Major,0,1,2,329.5000,-8,1
38006,Bug,Major,0,2,4,315.7500,17,1
37233,Bug,Major,0,2,5,208.2000,17,1
802,Bug,Critical,0,5,7,924.0000,253,1
456,Bug,Minor,,,1,343.0000,17,1
174,Bug,Major,,,1,346.0000,17,1
526,Bug,Critical,,,1,848.0000,17,1
0,Bug,Major,0,3,2,838.0000,114,1
963,Bug,Major,0,3,2,221.5000,84,1
279,Bug,Major,0,2,2,497.0000,88,1
265,Improvement,Minor,0,2,2,539.0000,19,1
37,Bug,Major,0,3,1,2401.0000,437,1
0,Task,Major,0,3,2,812.5000,88,1
311,Bug,Major,0,1,2,542.5000,-3,1
1891,Bug,Blocker,,,6,353119.3333,23,1
347,Task,Major,,,4,283.7500,23,1
22568,Bug,Critical,0,3,2,325.0000,-1,1
7041,Bug,Critical,0,3,4,318.5000,-1,1
207,Task,Major,0,5,2,203.5000,-1,1
532,Improvement,Major,0,5,3,1372.0000,2,1
438,Bug,Major,0,1,2,145.0000,4,1
889,Task,Major,0,3,2,510.0000,59,1
331,Task,Major,0,3,4,47.2500,715,1
78,Improvement,Major,0,3,2,1374.0000,32,1
122,Bug,Major,0,2,3,255.3333,7,1
765,Bug,Minor,0,2,2,496.5000,576,1
2089,Bug,Blocker,0,3,4,285.0000,7,1
1477,Bug,Major,0,8,2,1122.0000,33,1
266,Bug,Minor,0,3,2,320.5000,33,1
212,Improvement,Minor,0,3,4,130.5000,8,1
4011,Bug,Major,0,3,9,275.2222,409,1
688,Bug,Major,0,2,4,170.7500,102,1
580,Bug,Minor,0,1,2,162.5000,11,1
342,Bug,Major,0,5,2,1253.5000,36,1
75,Task,Major,0,3,2,160.5000,14,1
63991,Bug,Major,0,2,4,246.5000,19,1
955,Improvement,Major,0,3,4,149.7500,1134,0
393,Improvement,Major,0,3,7,596.4286,45,1
393,Task,Major,0,2,1,48.0000,25,1
29783,Bug,Major,,,1,36.0000,7,1
182,Improvement,Major,0,3,2,37.0000,9,1
221,Task,Major,0,3,2,1093.0000,9,1
327,Bug,Blocker,0,2,3,143.3333,10,1
119,Task,Major,0,3,2,369.5000,10,1
76107,Bug,Major,0,1,3,228.6667,11,1
197,Bug,Major,0,2,2,296.0000,11,1
238,Improvement,Major,1,3,1,94.0000,13,1
333,Bug,Major,0,3,3,163.6667,32,1
164,Bug,Blocker,0,1,4,79.2500,14,1
44,Bug,Major,0,2,2,138.5000,14,1
206,Bug,Blocker,0,2,5,321.2000,15,1
465,Improvement,Major,,,2,264.0000,15,1
783,Bug,Major,,,5,406.4000,59,1
498,Task,Major,1,3,2,149.5000,17,1
281,Task,Major,1,3,1,190.0000,17,1
303,Task,Major,,,2,163.5000,61,1
330,Task,Major,0,5,4,370.5000,36,1
577,Task,Major,0,5,3,642.0000,36,1
1400,Task,Major,0,3,8,337.0000,36,1
125,Task,Major,0,8,2,2749.0000,18,1
471,Task,Major,0,2,7,433.0000,18,1
491,Task,Major,0,8,,,3,1
266,Task,Major,0,8,1,145.0000,3,1
284,Bug,Minor,0,2,4,440.5000,3,1
307,Bug,Major,0,2,4,175.7500,18,1
396,Bug,Blocker,,,9,390.2222,18,1
802,Bug,Major,,,2,286.5000,18,1
356,Task,Major,0,3,11,235.6364,244,0
951,Bug,Critical,0,5,6,613.3333,93,1
102,Bug,Major,0,2,1,247.0000,7,1
479,Bug,Major,0,3,3,282.6667,330,1
0,Improvement,Major,0,3,3,225.3333,40,1
154,Improvement,Major,0,8,1,1729.0000,7,1
674,Bug,Critical,0,8,7,1124.1429,66,1
79,Documentation,Major,0,1,4,149.2500,9,1
430,Improvement,Critical,0,3,7,404.8571,10,1
0,Task,Major,0,8,1,139.0000,10,1
295,Improvement,Major,0,3,2,255.5000,28,1
360,Improvement,Major,0,3,12,189.1667,280,1
68,Bug,Major,0,1,2,142.5000,72,1
0,Task,Major,0,3,2,143.5000,1,1
1315,Improvement,Major,1,3,2,850.5000,1,1
0,Task,Major,0,5,1,108.0000,2,1
22,Improvement,Minor,0,2,2,220.0000,102,1
117,Epic,Major,,,,,103,1
603,Bug,Critical,,,4,399.7500,103,1
620,Task,Major,0,1,1,73.0000,3,1
665,Task,Blocker,0,1,3,386.0000,5,1
173,Documentation,Major,,,7,72.8571,6,1
665,Bug,Major,0,1,2,471.5000,6,1
742,Bug,Critical,0,5,3,573.0000,6,1
7595,Bug,Blocker,1,3,3,455.3333,6,1
3782,Bug,Major,0,1,3,203.6667,7,1
390,Bug,Major,0,3,2,144.5000,107,1
261,Bug,Major,,,3,195.3333,7,1
71,Improvement,Major,0,3,2,401.5000,57,1
386,Improvement,Major,0,2,2,493.5000,151,1
1909,Bug,Blocker,0,3,3,487.3333,12,1
497,Bug,Major,0,3,1,714.0000,13,1
90,Bug,Major,0,2,2,375.5000,13,1
553,Improvement,Blocker,0,2,2,197.0000,13,1
214,Improvement,Major,0,5,3,825.0000,133,1
3239,Bug,Major,0,3,6,157.8333,13,1
69,Improvement,Major,,,,,13,1
102,Improvement,Major,,,,,13,1
385,Bug,Blocker,0,2,5,230.0000,13,1
327,Bug,Major,,,2,212.5000,13,1
290,Bug,Major,0,3,2,221.5000,14,1
728,Bug,Blocker,0,5,5,1032.8000,86,1
157,Task,Blocker,0,3,2,241.0000,14,1
139,Improvement,Critical,0,5,4,416.0000,114,1
0,Task,Major,0,3,2,193.5000,14,1
0,Task,Major,0,3,2,194.5000,14,1
2322,Bug,Blocker,0,3,8,450.1250,14,1
7933,Bug,Major,,,2,484.5000,4,1
268,Bug,Major,0,3,2,411.5000,5,1
208,Bug,Major,0,3,2,244.5000,6,1
304,Bug,Blocker,0,3,4,269.7500,6,1
0,Bug,Blocker,0,1,1,247.0000,6,1
576,Bug,Major,0,3,3,520.3333,10,1
933,Bug,Major,1,3,2,404.0000,10,1
2840,Bug,Blocker,0,2,5,453.4000,11,1
370,Task,Major,0,3,2,277.5000,11,1
286,Task,Major,0,8,2,2562.0000,11,1
930,Bug,Major,0,5,5,370.2000,22,1
503,Bug,Major,0,1,2,185.0000,14,1
0,Task,Major,0,5,4,93.0000,26,1
604,Improvement,Major,0,3,3,124.0000,27,1
803,Improvement,Major,0,8,,,28,1
763,Bug,Major,0,5,2,319.5000,28,1
123,Task,Major,0,8,14,588.2143,322,1
161,Task,Major,,,2,265.5000,2,1
152,Bug,Blocker,0,3,4,140.7500,3,1
643,Task,Major,1,3,1,581.0000,3,1
453,Bug,Major,0,2,2,481.0000,4,1
1897,Bug,Major,0,1,1,45.0000,4,1
708,Task,Major,0,2,2,508.5000,5,1
902,Task,Major,0,5,2,863.0000,5,1
2132,Bug,Critical,0,3,3,397.6667,35,1
350,Bug,Major,0,2,1,661.0000,9,1
155,Improvement,Major,0,5,4,576.0000,35,1
273,Task,Major,0,3,1,188.0000,11,1
156,Bug,Major,0,3,2,559.0000,15,1
328,Bug,Major,0,3,2,144.0000,336,1
452,Bug,Blocker,0,3,5,346.6000,18,1
348,Task,Major,0,5,4,508.7500,339,1
532,Bug,Minor,0,2,2,189.0000,665,1
441,Improvement,Major,0,5,3,490.6667,-2,1
260,Task,Major,0,3,2,765.5000,24,1
673,Task,Major,0,8,2,1339.0000,-1,1
299,Improvement,Major,,,2,524.0000,25,1
103,Task,Major,0,2,2,231.5000,0,1
333,Task,Major,0,3,1,591.0000,1,1
325,Task,Major,0,5,1,644.0000,1,1
164,Task,Major,0,8,7,462.8571,1,1
282,Improvement,Major,0,5,2,1124.0000,1,1
372,Improvement,Major,0,3,1,106.0000,6,1
736,Bug,Major,0,1,3,616.6667,6,1
335,Improvement,Major,0,3,3,200.3333,6,1
177,Improvement,Major,0,2,4,355.0000,7,1
360,Task,Major,,,3,295.0000,8,1
12,Task,Major,0,2,2,677.5000,8,1
104,Task,Major,0,5,2,516.5000,8,1
123,Task,Blocker,,,9,161.4444,8,1
132,Improvement,Major,0,1,2,127.5000,8,1
293,Improvement,Major,0,2,2,199.0000,11,1
162,Task,Major,0,3,2,850.0000,11,1
0,Task,Major,0,2,5,118.2000,245,1
1177,Bug,Major,,,10,299.7000,13,1
227,Improvement,Major,0,3,4,398.0000,13,1
126,Task,Blocker,0,8,6,289.1667,64,1
46,Task,Major,0,3,2,544.0000,164,1
1224,Task,Major,0,3,2,132.0000,13,1
391,Task,Major,0,3,3,178.3333,13,1
280,Task,Major,1,1,1,489.0000,13,1
49,Task,Major,0,1,,,14,1
5594,Bug,Major,0,3,3,309.3333,39,1
0,Improvement,Major,1,7,2,239.5000,821,1
510,Improvement,Major,0,2,4,413.0000,-3,1
77786,Bug,Critical,0,3,4,218.0000,116,1
2915,Bug,Blocker,0,3,2,250.5000,1,1
228,Task,Major,0,3,4,190.0000,1,1
22,Bug,Major,,,5,187.0000,20,1
0,Improvement,Major,0,1,2,181.5000,2,1
405,Bug,Major,0,2,1,717.0000,2,1
36,Task,Major,0,1,1,313.0000,3,1
600,Bug,Major,0,3,2,564.0000,3,1
629,Improvement,Major,0,5,7,228.2857,3,1
210,Task,Major,0,3,4,764.2500,3,1
294,Bug,Major,0,5,2,1257.0000,101,1
283,Improvement,Major,0,8,7,465.7143,21,1
496,Bug,Major,0,2,2,535.0000,4,1
26301,Bug,Critical,0,2,5,269.2000,4,1
728,Improvement,Major,0,3,3,416.6667,22,1
254,Improvement,Major,0,3,2,262.5000,22,1
171,Bug,Major,0,2,1,231.0000,5,1
335,Improvement,Major,0,1,2,218.5000,5,1
328,Bug,Blocker,1,3,2,159.0000,5,1
610,Improvement,Blocker,0,8,6,167.5000,25,1
419,Bug,Major,0,3,4,435.0000,7,1
192,Bug,Major,0,1,2,552.0000,7,1
1107,Bug,Major,0,3,2,1232.5000,7,1
925,Bug,Major,0,3,2,444.5000,8,1
355,Bug,Minor,,,2,1697.5000,9,1
69,Bug,Major,0,1,4,223.5000,10,1
498,Bug,Major,0,1,4,462.7500,570,1
373,Improvement,Major,0,2,2,862.5000,11,1
495,Improvement,Major,0,5,7,238.1429,109,1
316,Bug,Critical,0,1,1,569.0000,14,1
306,Bug,Major,,,2,273.5000,14,1
839,Bug,Major,0,2,5,934.8000,574,1
414,Bug,Major,0,3,1,346.0000,15,1
61,Bug,Major,0,2,2,133.5000,842,1
1643,Bug,Major,0,3,3,369.6667,3,1
1134,Bug,Critical,0,3,4,569.0000,86,1
374,Task,Minor,0,3,2,535.0000,19,1
830,Bug,Major,0,1,3,320.0000,7,1
472,Bug,Major,0,3,7,554.8571,8,1
38793,Bug,Major,1,1,3,251.0000,8,1
100,Task,Minor,0,3,8,185.1250,809,1
184,Improvement,Major,1,5,4,85.0000,13,1
509,Improvement,Minor,0,3,11,123.0909,14,1
341,Improvement,Major,0,3,2,263.5000,14,1
194,Task,Major,0,1,5,319.8000,587,1
67114,Bug,Major,0,3,5,368.8000,14,1
375,Bug,Major,0,5,6,282.3333,14,1
198714,Bug,Major,0,3,5,480.6000,993,1
6247,Bug,Major,0,2,1,549.0000,15,1
0,Improvement,Major,0,3,2,652.0000,868,1
82,Improvement,Major,0,8,4,2447.5000,31,1
508,Task,Major,0,8,4,751.2500,17,1
216,Improvement,Major,0,2,2,145.5000,6,1
260,Improvement,Major,0,2,2,136.0000,6,1
918,Improvement,Major,0,3,1,37.0000,7,1
251,Improvement,Major,0,2,2,422.0000,9,1
203,Improvement,Major,0,2,3,365.6667,9,1
381,Improvement,Major,0,2,4,548.0000,9,1
13,Bug,Major,0,1,2,138.0000,9,1
170,Improvement,Major,0,2,2,197.0000,10,1
464,Improvement,Major,0,5,3,522.3333,10,1
1001,Bug,Major,0,1,4,307.0000,10,1
473,Bug,Critical,,,6,702.1667,10,1
46,Bug,Major,1,2,1,256.0000,10,1
285,Improvement,Major,0,8,2,2912.5000,11,1
1130,Bug,Major,1,2,3,424.3333,11,1
739,Improvement,Major,0,3,2,792.5000,12,1
567,Bug,Major,,,5,157.0000,13,1
544,Bug,Major,1,5,3,436.3333,13,1
771,Bug,Blocker,,,8,402.1250,14,1
1600,Bug,Blocker,0,2,2,69.5000,14,1
156,Improvement,Major,0,3,1,238.0000,14,1
235,Task,Minor,0,1,2,193.5000,17,1
499,Task,Minor,0,2,2,553.5000,17,1
400,Task,Blocker,0,3,5,392.6000,17,1
254,Task,Minor,0,3,6,234.0000,17,1
286,Task,Blocker,0,3,3,228.6667,17,1
514,Task,Major,0,2,2,333.0000,17,1
468,Task,Blocker,0,5,3,488.6667,17,1
254,Task,Critical,0,3,2,328.0000,17,1
67,Bug,Major,,,1,37.0000,28,1
1773,Bug,Blocker,0,5,4,941.0000,18,1
196,Improvement,Major,0,3,2,383.5000,18,1
938,Bug,Blocker,0,5,2,558.5000,4,1
351,Bug,Blocker,0,1,2,374.0000,5,1
4426,Bug,Major,0,3,1,216.0000,6,1
5170,Bug,Major,0,3,1,231.0000,6,1
52219,Bug,Major,0,2,1,216.0000,6,1
65181,Bug,Major,0,2,1,220.0000,6,1
127005,Bug,Major,0,3,1,226.0000,6,1
757,Bug,Major,0,3,1,207.0000,6,1
63288,Bug,Major,0,2,1,213.0000,6,1
256,Improvement,Major,0,2,2,297.0000,7,1
591,Bug,Major,0,1,3,278.6667,7,1
398,Task,Major,0,1,1,880.0000,7,1
181,Bug,Major,0,2,3,379.0000,7,1
17,Improvement,Major,0,5,1,98.0000,7,1
807,Bug,Major,0,3,1,225.0000,7,1
130,Task,Major,0,3,2,153.0000,9,1
61,Task,Major,0,2,2,131.5000,9,1
510,Bug,Major,,,6,475.5000,9,1
507,Task,Major,0,3,2,400.5000,10,1
13,Improvement,Major,0,2,3,483.6667,10,1
3952,Bug,Blocker,1,3,8,326.0000,10,1
1064,Task,Major,,,2,1139.5000,11,1
435,Bug,Major,,,2,354.5000,11,1
194,Improvement,Major,0,3,2,545.5000,11,1
287,Bug,Major,0,5,2,1376.5000,13,1
42,Documentation,Major,0,5,2,301.0000,154,1
646,Improvement,Major,0,3,5,194.8000,17,1
210,Documentation,Major,0,1,2,726.0000,18,1
704,Improvement,Major,0,3,5,408.8000,3,1
134,Bug,Major,0,1,1,961.0000,3,1
2370,Improvement,Major,0,5,5,515.0000,32,1
380,Documentation,Major,0,3,1,159.0000,19,1
539,Improvement,Major,0,1,2,718.5000,5,1
458,Improvement,Major,0,2,2,656.5000,5,1
525,Bug,Major,0,2,1,578.0000,5,1
0,Improvement,Major,0,3,2,200.5000,5,1
127,Improvement,Major,0,2,2,145.5000,5,1
436,Improvement,Major,0,5,2,389.0000,5,1
424,Bug,Major,0,2,2,409.0000,5,1
889,Improvement,Major,0,3,2,699.0000,5,1
348,Bug,Major,0,1,2,322.5000,5,1
542,Improvement,Major,0,1,2,245.0000,5,1
539,Improvement,Major,0,2,2,232.0000,5,1
662,Improvement,Major,0,2,4,346.5000,5,1
71,Task,Major,0,2,2,124.0000,20,1
724,Bug,Blocker,0,1,2,577.5000,9,1
685,Improvement,Blocker,0,5,3,238.6667,17,1
433,Improvement,Major,0,1,2,268.0000,33,1
600,Bug,Major,0,2,4,140.5000,911,1
357,Improvement,Major,0,1,4,95.2500,33,1
213,Bug,Major,0,2,6,658.6667,18,1
157,Bug,Major,0,2,4,360.2500,3,1
623,Improvement,Major,0,1,2,539.5000,4,1
376,Improvement,Major,0,3,12,442.5000,63,1
261,Improvement,Major,0,1,2,242.5000,23,1
660,Documentation,Major,1,2,2,200.5000,38,1
525,Bug,Major,0,3,2,136.0000,8,1
348,Improvement,Major,0,3,3,295.3333,10,1
382,Improvement,Major,0,5,14,371.4286,10,1
321,Improvement,Minor,0,5,4,460.5000,10,1
367,Improvement,Minor,0,5,2,136.5000,10,1
182,Improvement,Minor,0,3,2,301.0000,10,1
68,Bug,Major,0,1,4,116.7500,10,1
45,Task,Major,0,3,,,11,1
359,Bug,Major,0,1,2,195.5000,11,1
502,Bug,Major,0,3,7,403.0000,67,1
489,Bug,Major,0,5,9,396.2222,67,1
0,Bug,Major,0,3,2,283.0000,11,1
0,Bug,Major,0,1,2,133.0000,13,1
0,Bug,Major,0,1,2,202.0000,13,1
15979,Bug,Blocker,0,3,5,480.8000,14,1
48,Improvement,Major,1,5,2,128.5000,14,1
129,Improvement,Major,0,3,2,137.0000,15,1
259,Improvement,Major,0,2,2,133.5000,15,1
188,Improvement,Major,0,1,2,374.0000,15,1
278,Improvement,Major,0,5,2,773.0000,924,1
144,Task,Major,0,2,2,136.0000,16,1
259,Improvement,Major,1,2,2,869.0000,603,1
134,Improvement,Major,0,2,4,164.0000,17,1
506,Bug,Major,0,3,10,654.7000,48,1
0,Improvement,Major,0,2,2,135.5000,17,1
1365,Improvement,Minor,0,5,2,2074.5000,18,1
120,Improvement,Major,0,2,2,132.5000,18,1
141,Improvement,Major,0,2,2,251.5000,18,1
983,Task,Major,0,5,2,101.0000,18,1
239,Improvement,Major,0,3,8,345.0000,21,1
503,Improvement,Major,0,3,4,123.7500,37,1
481,Bug,Minor,0,3,2,373.0000,595,1
1835,Bug,Major,0,3,3,471.0000,163,1
0,Bug,Major,0,2,2,590.5000,24,1
103,Improvement,Major,0,2,4,283.0000,25,1
114,Improvement,Major,0,2,3,140.0000,25,1
1372,Bug,Major,1,2,2,128.0000,11,1
4940,Improvement,Major,0,5,2,659.0000,12,1
204,Bug,Major,0,1,4,182.2500,13,1
139,Bug,Major,0,3,3,99.0000,13,1
474,Improvement,Major,0,5,2,1172.5000,29,1
142,Task,Major,0,3,2,218.5000,13,1
301,Improvement,Blocker,0,5,2,533.0000,13,1
846,Bug,Major,0,1,10,393.0000,86,1
4673,Bug,Major,,,1,13.0000,61,1
339,Improvement,Major,0,5,3,754.6667,15,1
58936,Bug,Major,,,,,62,1
4862,Bug,Major,,,2,54.0000,62,1
921,Bug,Major,0,5,2,261.0000,32,1
379,Task,Major,0,5,4,443.0000,16,1
75217,Bug,Major,,,,,63,1
